conversation_id	timestamp	sender_id	message_text
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:02:07+07:00	AKT-KIRANA	Aku baca lagi chat pagi. Aku masih kesal.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:04:26+07:00	AKT-RAKA	Aku tahu. Aku juga nggak mau bertengkar lewat layar.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:09:45+07:00	AKT-KIRANA	Aku bukan minta kamu jawab sekarang. Cuma bilang perasaanku.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:12:11+07:00	AKT-RAKA	Ya, aku dengar.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:19:30+07:00	AKT-KIRANA	Kalau nanti kita bicara, jangan potong kalimatku.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:20:49+07:00	AKT-RAKA	Aku akan coba dengar sampai selesai.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:24:15+07:00	AKT-KIRANA	Aku taruh HP sebentar. Mau cari udara.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:30:34+07:00	AKT-RAKA	Kalau keluar, bawa HP. Nanti gampang menghubungi.
KONV-CTX-KIRANA-0701-BICARA	2026-07-01T17:32:00+07:00	AKT-KIRANA	Aku cuma di dekat pintu, nggak pergi jauh.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:37:07+07:00	AKT-REZA	Ibu menelepon pas aku mandi. Ada tiga panggilan.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:39:26+07:00	AKT-RAKA	Kamu sudah balas?
KONV-CTX-REZA-0702-IBU	2026-07-02T10:44:45+07:00	AKT-REZA	Aku kirim pesan. Katanya cuma mau tanya kabar.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:47:11+07:00	AKT-RAKA	Telepon kalau kamu sempat, supaya beliau nggak khawatir.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:54:30+07:00	AKT-REZA	Aku mau makan dulu. Tadi sabunnya masih di rambut waktu dengar bunyi.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:55:49+07:00	AKT-RAKA	Jangan angkat HP dengan tangan basah.
KONV-CTX-REZA-0702-IBU	2026-07-02T10:59:15+07:00	AKT-REZA	Nggak kuangkat. Aku cuma lihat layar dari jauh.
KONV-CTX-REZA-0702-IBU	2026-07-02T11:05:34+07:00	AKT-RAKA	Oke. Kabari beliau setelah kamu duduk tenang.
KONV-CTX-REZA-0702-IBU	2026-07-02T11:07:00+07:00	AKT-REZA	Iya. Aku nggak mau kedengarannya terburu-buru.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:27:07+07:00	AKT-DINI	Kamu dari tadi jalan terus. Mau duduk sebentar?
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:29:26+07:00	AKT-RAKA	Aku masih ada yang mau kuselesaikan.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:34:45+07:00	AKT-DINI	Aku nggak minta kamu berhenti sejam.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:37:11+07:00	AKT-RAKA	Aku tahu. Aku mau ambil air dulu.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:44:30+07:00	AKT-DINI	Aku ada botol baru di tas, ambil kalau perlu.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:45:49+07:00	AKT-RAKA	Punyamu nanti kurang.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:49:15+07:00	AKT-DINI	Aku bawa dua. Yang kecil buat kamu.
KONV-CTX-DINI-0703-DUDUK	2026-07-03T15:55:34+07:00	AKT-RAKA	Oke, makasih. Aku duduk lima menit.
