conversation_id	timestamp	sender_id	message_text
KONV-CTX-DINI-0701	2026-07-01T14:02:11+07:00	AKT-DINI	Aku jemur kausmu yang biru, tapi hujannya mulai turun.
KONV-CTX-DINI-0701	2026-07-01T14:05:26+07:00	AKT-RAKA	Taruh di dekat jendela aja, jangan di lantai.
KONV-CTX-DINI-0701	2026-07-01T14:08:47+07:00	AKT-DINI	Di sana masih ada gantungan kosong satu.
KONV-CTX-DINI-0701	2026-07-01T14:11:32+07:00	AKT-RAKA	Pakai itu. Yang abu-abu sudah kering belum?
KONV-CTX-DINI-0701	2026-07-01T14:16:09+07:00	AKT-DINI	Bagian lengannya masih lembap. Kubiarkan dulu.
KONV-CTX-DINI-0701	2026-07-01T14:18:43+07:00	AKT-RAKA	Oke, aku pakai yang lain nanti.
KONV-CTX-DINI-0701	2026-07-01T14:23:07+07:00	AKT-DINI	Jangan ambil dari keranjang yang belum dicuci ya.
KONV-CTX-DINI-0701	2026-07-01T14:25:51+07:00	AKT-RAKA	Aku tahu bedanya wkwk.
KONV-CTX-DINI-0701	2026-07-01T14:28:36+07:00	AKT-DINI	Kemarin kamu salah ambil sekali.
KONV-CTX-DINI-0701	2026-07-01T14:31:08+07:00	AKT-RAKA	Iya iya, kali ini kulihat dulu.
KONV-CTX-REZA-0702	2026-07-02T12:51:19+07:00	AKT-REZA	Paket dataku habis padahal baru isi minggu lalu.
KONV-CTX-REZA-0702	2026-07-02T12:54:42+07:00	AKT-RAKA	Video otomatis di grup masih nyala mungkin.
KONV-CTX-REZA-0702	2026-07-02T12:58:13+07:00	AKT-REZA	Oh iya, ada beberapa video terunduh sendiri.
KONV-CTX-REZA-0702	2026-07-02T13:02:08+07:00	AKT-RAKA	Matikan unduh otomatisnya dari pengaturan chat.
KONV-CTX-REZA-0702	2026-07-02T13:05:31+07:00	AKT-REZA	Tombolnya ketemu, tapi ada pilihan Wi-Fi juga.
KONV-CTX-REZA-0702	2026-07-02T13:09:24+07:00	AKT-RAKA	Yang data seluler dimatikan dulu. Wi-Fi terserah.
KONV-CTX-REZA-0702	2026-07-02T13:13:46+07:00	AKT-REZA	Sudah. Sekarang foto grup nggak langsung masuk.
KONV-CTX-REZA-0702	2026-07-02T13:17:18+07:00	AKT-RAKA	Sip, setidaknya besok nggak habis lagi.
KONV-CTX-REZA-0702	2026-07-02T13:20:54+07:00	AKT-REZA	Aku isi paket kecil dulu buat sore ini.
KONV-CTX-CACA-0703	2026-07-03T10:42:11+07:00	AKT-CACA	Pengait jemurannya patah satu, baju kecil jatuh terus.
KONV-CTX-CACA-0703	2026-07-03T10:45:57+07:00	AKT-RAKA	Ada jepitan sisa di kantong plastik bawah rak.
