conversation_id	timestamp	sender_id	message_text
KONV-DST-REZA-0702	2026-07-02T16:04:18+07:00	AKT-REZA	Aku salah kirim emot jempol ke grup yang lagi bahas film sedih.
KONV-DST-REZA-0702	2026-07-02T16:07:52+07:00	AKT-RAKA	Hapus sebelum ada yang lihat 😂
KONV-DST-REZA-0702	2026-07-02T16:11:29+07:00	AKT-REZA	Sudah dua orang balas. Terlambat.
KONV-DST-REZA-0702	2026-07-02T16:14:43+07:00	AKT-REZA	Kutulis 'salah pencet', tapi jadi makin ramai.
KONV-DST-REZA-0702	2026-07-02T16:18:09+07:00	AKT-RAKA	Diam saja sekarang, biar topiknya pindah sendiri.
KONV-DST-REZA-0702	2026-07-02T16:22:38+07:00	AKT-REZA	Satu orang mengirim stiker tepuk tangan. Aku menyerah.
KONV-DST-REZA-0702	2026-07-02T16:27:14+07:00	AKT-RAKA	Kalau besok masih dibahas, pura-pura nggak buka grup.
KONV-DST-REZA-0702	2026-07-02T16:31:47+07:00	AKT-REZA	Aku sudah bisukan notifikasinya sejam.
KONV-DST-REZA-0702	2026-07-02T16:36:03+07:00	AKT-RAKA	Keputusan terbaikmu hari ini.
KONV-DST-REZA-0702	2026-07-02T16:40:29+07:00	AKT-REZA	Jangan ikutan tertawa kalau ketemu nanti.
KONV-DST-DINI-0705	2026-07-05T19:03:16+07:00	AKT-DINI	Aku nggak bisa berhenti lihat gambar bebek di kardus ini.
KONV-DST-DINI-0705	2026-07-05T19:07:42+07:00	AKT-RAKA	Bebeknya pakai topi atau aku salah lihat?
KONV-DST-DINI-0705	2026-07-05T19:11:18+07:00	AKT-DINI	Pakai topi kecil, terus matanya melirik samping.
KONV-DST-DINI-0705	2026-07-05T19:14:57+07:00	AKT-RAKA	Desain bungkusnya lebih niat daripada isi barangnya.
KONV-DST-DINI-0705	2026-07-05T19:18:31+07:00	AKT-DINI	Isinya cuma tisu. Aku hampir mau simpan kardusnya.
KONV-DST-DINI-0705	2026-07-05T19:22:05+07:00	AKT-RAKA	Foto saja, kardusnya makan tempat.
KONV-DST-DINI-0705	2026-07-05T19:26:44+07:00	AKT-DINI	Sudah kufoto, tapi paruhnya ketutup jari.
KONV-DST-DINI-0705	2026-07-05T19:30:19+07:00	AKT-DINI	Nah, foto kedua jelas. Kocak banget.
KONV-DST-DINI-0705	2026-07-05T19:34:47+07:00	AKT-RAKA	Kirim nanti, jangan bikin aku penasaran terus.
