conversation_id	timestamp	sender_id	message_text
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:18:13+07:00	AKT-REZA	Payung biru yang di belakang jok masih ada nggak?
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:20:30+07:00	AKT-RAKA	Tadi pagi kulihat. Kenapa?
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:23:47+07:00	AKT-REZA	Punyaku patah pas dibuka. Baru dua kali pakai.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:24:11+07:00	AKT-RAKA	Yang biru itu gagangnya agak seret, tarik pelan.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:30:28+07:00	AKT-REZA	Boleh kupinjam sampai sore? Aku keluar sebentar.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:34:45+07:00	AKT-RAKA	Ambil aja, tapi jangan ditaruh di lantai mobil lagi.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:36:09+07:00	AKT-REZA	Itu sekali, dan gara-gara rem mendadak 😅
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:41:26+07:00	AKT-RAKA	Sekali yang bekas lumpurnya seminggu.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:44:43+07:00	AKT-REZA	Oke, kutaruh di sisi pintu kalau selesai.
KONV-CTX-REZA-0701-PAYUNG	2026-07-01T07:51:07+07:00	AKT-RAKA	Sip. Kalau hujan deras, pakai dulu sampai reda.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:06:13+07:00	AKT-DINI	Struk belanja kemarin ada di kamu?
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:08:30+07:00	AKT-RAKA	Coba lihat di saku plastik putih.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:11:47+07:00	AKT-DINI	Plastiknya udah kubuang pagi tadi.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:12:11+07:00	AKT-RAKA	Oh. Aku cuma bawa kunci sama dompet sekarang.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:18:28+07:00	AKT-DINI	Yang kubutuhin angka totalnya, bukan struknya sih.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:22:45+07:00	AKT-RAKA	Kayaknya di bawah seratus, tapi aku nggak hafal persis.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:24:09+07:00	AKT-DINI	Berarti nanti cek riwayat bayar aja ya.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:29:26+07:00	AKT-RAKA	Iya, kalau tunai aku bakal bingung juga.
KONV-CTX-DINI-0701-STRUK	2026-07-01T15:32:43+07:00	AKT-DINI	Kemarin pakai kartu, untung.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:41:13+07:00	AKT-TANIA	Handuk yang di dekat jendela itu punyamu?
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:43:30+07:00	AKT-RAKA	Yang abu? Iya, belum kering.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:46:47+07:00	AKT-TANIA	Aku geser sedikit ya, nutup ventilasi.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:47:11+07:00	AKT-RAKA	Boleh. Jangan ditumpuk sama yang basah.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:53:28+07:00	AKT-TANIA	Aku cuma taruh di ujung kursi, matahari masuk situ.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:57:45+07:00	AKT-RAKA	Kalau jatuh bilang, nanti kuambil.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T07:59:09+07:00	AKT-TANIA	Nggak jatuh. Tapi kursinya goyang kalau disentuh.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T08:04:26+07:00	AKT-RAKA	Kakinya memang pendek sebelah.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T08:07:43+07:00	AKT-TANIA	Oh, pantes. Kukasih lipatan kertas di bawahnya.
KONV-CTX-TANIA-0702-JEMUR	2026-07-02T08:14:07+07:00	AKT-RAKA	Kreatif juga kamu pagi-pagi.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:23:13+07:00	AKT-KIRANA	Ada buku kecil yang sampulnya hijau di dekat tas?
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:25:30+07:00	AKT-RAKA	Kamu taruh di mana terakhir?
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:28:47+07:00	AKT-KIRANA	Di meja semalam. Isinya catatan belanja, bukan hal penting.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:29:11+07:00	AKT-RAKA	Aku belum lihat. Meja yang dekat pintu?
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:35:28+07:00	AKT-KIRANA	Iya. Kalau nggak ada, mungkin ikut di kantong jaketku.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:39:45+07:00	AKT-RAKA	Jaket hitammu tadi masih digantung.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:41:09+07:00	AKT-KIRANA	Oke, nanti aku cek sendiri. Jangan bongkar tas dulu.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:46:26+07:00	AKT-RAKA	Aku juga lagi di luar, nggak bisa cek sekarang.
KONV-CTX-KIRANA-0702-BUKU	2026-07-02T12:49:43+07:00	AKT-KIRANA	Ya udah. Pikiranku tadi ke mana-mana gara-gara bukunya nggak kelihatan.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:26:13+07:00	AKT-REZA	Kopi bubuk yang satu itu masih ada?
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:28:30+07:00	AKT-RAKA	Tinggal dikit. Aku pakai satu sendok tadi.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:31:47+07:00	AKT-REZA	Kalau kugunakan sisanya, kamu keberatan?
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:32:11+07:00	AKT-RAKA	Pakai aja, tapi gulanya jangan habis semua.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:38:28+07:00	AKT-REZA	Gula justru yang nggak kupakai.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:42:45+07:00	AKT-RAKA	Serius? Kopi itu pahit banget.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:44:09+07:00	AKT-REZA	Aku tambahin es. Rasanya mendingan begitu.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:49:26+07:00	AKT-RAKA	Esnya di mana? Tadi kulihat cetakannya kosong.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:52:43+07:00	AKT-REZA	Beli segelas di warung depan. Sekalian mau jalan.
KONV-CTX-REZA-0703-KOPI	2026-07-03T08:59:07+07:00	AKT-RAKA	Kalau lewat situ, titip air mineral kecil.
KONV-CTX-REZA-0703-KOPI	2026-07-03T09:01:24+07:00	AKT-REZA	Bisa. Ingatkan kalau aku sudah keluar.
KONV-CTX-DINI-0703-FOTO	2026-07-03T13:12:13+07:00	AKT-DINI	Foto nota di HP-ku buram semua. Kamu sempat motret juga?
