conversation_id	timestamp	sender_id	message_text
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:23:03+07:00	AKT-REZA	Aku nemu nama kontakmu di HP lama: 'Raka jangan telat'.
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:26:26+07:00	AKT-RAKA	Siapa yang nulis begitu?
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:30:02+07:00	AKT-REZA	Kayaknya kamu sendiri waktu pinjam HP-ku.
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:38:01+07:00	AKT-REZA	Ada emot jam juga. Buktinya kuat.
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:39:24+07:00	AKT-RAKA	Hapus emotnya aja, namanya biarin.
KONV-DST-REZA-0713-TEBAK	2026-07-13T20:44:00+07:00	AKT-REZA	Nggak, kalau kutelpon nanti aku diingatkan gratis.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:06:03+07:00	AKT-DINI	Stiker ikan itu sekarang muncul di chat ibuku.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:09:26+07:00	AKT-RAKA	Kok bisa nyasar ke sana?
KONV-DST-DINI-0714-IKAN	2026-07-14T21:13:02+07:00	AKT-DINI	Aku mau kirim foto gelas, jariku kena stiker paling bawah.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:15:25+07:00	AKT-RAKA	Beliau balas apa?
KONV-DST-DINI-0714-IKAN	2026-07-14T21:21:01+07:00	AKT-DINI	Dia kirim tanda tanya tiga biji.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:22:24+07:00	AKT-RAKA	Bilang saja ikannya mau berenang keluar layar.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:27:00+07:00	AKT-DINI	Aku malah kirim 'maaf salah pencet'.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:30:23+07:00	AKT-RAKA	Lebih masuk akal sih.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:32:46+07:00	AKT-DINI	Terlambat, ibu nanya itu ikan apa namanya.
KONV-DST-DINI-0714-IKAN	2026-07-14T21:36:22+07:00	AKT-RAKA	Kasih nama aja. Bimo?
KONV-DST-DINI-0714-IKAN	2026-07-14T21:43:45+07:00	AKT-DINI	Bimo lumayan. Kamu resmi jadi bapak namanya.
KONV-DST-CACA-0716-KUCING	2026-07-16T21:14:03+07:00	AKT-CACA	Kucing itu sekarang tidur di atas kardus kosong.
KONV-DST-CACA-0716-KUCING	2026-07-16T21:17:26+07:00	AKT-RAKA	Kardus yang mau kamu lipat?
