conversation_id	timestamp	sender_id	message_text
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:14:00+07:00	AKT-REZA	Tebak apa yang nyangkut di resleting tasku.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:17:07+07:00	AKT-RAKA	Kabel lagi?
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:20:14+07:00	AKT-REZA	Bukan. Bungkus permen warna emas.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:23:21+07:00	AKT-RAKA	Kenapa kamu simpan bungkusnya?
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:28:28+07:00	AKT-REZA	Nggak kusimpan. Angin yang masukin pas tasnya kebuka.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:31:35+07:00	AKT-RAKA	Alasanmu kreatif juga.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:34:42+07:00	AKT-REZA	Serius, ada fotonya. Sekarang nggak bisa kututup.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:37:49+07:00	AKT-RAKA	Jangan ditarik keras, geser giginya pelan.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:42:05+07:00	AKT-REZA	Bisa. Tapi bungkusnya robek jadi tiga.
KONV-DST-REZA-0712-TEBAK	2026-07-12T21:45:12+07:00	AKT-RAKA	Selamat, sekarang kamu punya koleksi kecil.
