conversation_id	timestamp	sender_id	message_text
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:07:09+07:00	AKT-DINI	Gambar ayam di bungkus mi ini punya sepatu.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:10:22+07:00	AKT-RAKA	Aku nggak percaya sebelum lihat.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:12:35+07:00	AKT-DINI	Kukirim fotonya. Sepatunya kuning terang.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:18:48+07:00	AKT-RAKA	Itu cuma kakinya diberi garis.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:19:10+07:00	AKT-DINI	Tetap sepatu menurutku. Ada tali kecil di depannya.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:24:23+07:00	AKT-RAKA	Kamu sudah menatap bungkus itu berapa lama?
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:26:36+07:00	AKT-DINI	Lima menit, sambil nunggu air mendidih.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:30:49+07:00	AKT-RAKA	Airnya jangan sampai habis karena debat sepatu.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:37:11+07:00	AKT-DINI	Masih ada. Ayamnya sekarang mengawasiku dari meja.
KONV-DST-DINI-0702-KEMASAN	2026-07-02T19:40:24+07:00	AKT-RAKA	Tolong jangan ajak dia makan mi yang sama.
KONV-DST-CACA-0704-NADA	2026-07-04T20:16:09+07:00	AKT-CACA	Nada notifikasi HP-ku berubah jadi bunyi bel sepeda.
KONV-DST-CACA-0704-NADA	2026-07-04T20:19:22+07:00	AKT-RAKA	Kamu pasang sendiri?
KONV-DST-CACA-0704-NADA	2026-07-04T20:21:35+07:00	AKT-CACA	Nggak sengaja. Aku sedang cari nada yang pelan.
KONV-DST-CACA-0704-NADA	2026-07-04T20:27:48+07:00	AKT-RAKA	Bel sepeda jelas nggak pelan.
KONV-DST-CACA-0704-NADA	2026-07-04T20:28:10+07:00	AKT-CACA	Tiap ada pesan aku refleks mau minggir.
KONV-DST-CACA-0704-NADA	2026-07-04T20:33:23+07:00	AKT-RAKA	Cocok buat orang yang susah balas chat.
KONV-DST-CACA-0704-NADA	2026-07-04T20:35:36+07:00	AKT-CACA	Aku matikan suaranya sebelum tidur.
KONV-DST-CACA-0704-NADA	2026-07-04T20:39:49+07:00	AKT-RAKA	Jangan sampai besok lupa bunyinya.
KONV-DST-CACA-0704-NADA	2026-07-04T20:46:11+07:00	AKT-CACA	Kalau lupa, kamu akan dengar bel dari sakuku.
KONV-DST-CACA-0704-NADA	2026-07-04T20:49:24+07:00	AKT-RAKA	Aku pura-pura jadi pejalan kaki.
KONV-DST-REZA-0706-BEBEK	2026-07-06T21:43:09+07:00	AKT-REZA	Dini kirim foto kardus bebek bertopi itu ke aku.
