conversation_id	timestamp	sender_id	message_text
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:02:14+07:00	AKT-DINI	TV sebelah keras banget malam ini. Kamu dengar dari sana?
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:05:39+07:00	AKT-RAKA	Sedikit. Aku kira suara dari lorong.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:08:17+07:00	AKT-DINI	Dari kamar samping. Lagunya dari tadi itu-itu saja.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:12:43+07:00	AKT-RAKA	Kalau belum berhenti nanti, coba tutup pintu dalam.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:16:05+07:00	AKT-DINI	Sudah kututup. Sekarang cuma bass-nya yang terasa.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:21:52+07:00	AKT-DINI	Aku nggak mau mengetuk mereka, mungkin sebentar lagi selesai.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:26:28+07:00	AKT-RAKA	Iya, tunggu dulu. Jangan bikin ribut baru.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:34:11+07:00	AKT-DINI	Aku pakai earphone saja sambil baca.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:37:46+07:00	AKT-RAKA	Buku yang sampul hijau itu?
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:42:09+07:00	AKT-DINI	Bukan. Itu sudah selesai, aku pinjam yang tipis.
KONV-CTX-DINI-0702-MALAM	2026-07-02T21:48:33+07:00	AKT-RAKA	Oke, jangan tidur dengan earphone masih terpasang.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:10:18+07:00	AKT-DINI	Lagunya berhenti. Akhirnya sunyi.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:11:57+07:00	AKT-DINI	Aku malah sekarang dengar kipas sendiri berisik wkwk.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:17:26+07:00	AKT-RAKA	Setidaknya kipas bisa dimatikan sendiri.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:23:04+07:00	AKT-DINI	Jangan, nanti panas. Aku turunkan kecepatannya.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:28:41+07:00	AKT-RAKA	Oke. Aku masih ada urusan sebentar, kamu tidur dulu.
KONV-CTX-DINI-0702-MALAM	2026-07-02T22:32:19+07:00	AKT-DINI	Iya, aku taruh HP jauh dari bantal.
KONV-CTX-REZA-0704-SIANG	2026-07-04T13:52:17+07:00	AKT-REZA	Gerimis di sebelah barat, tapi sini masih terang.
KONV-CTX-REZA-0704-SIANG	2026-07-04T13:56:42+07:00	AKT-RAKA	Awan dari tadi bergerak ke arahmu nggak?
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:00:09+07:00	AKT-REZA	Nggak kelihatan jelas, ketutup bangunan.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:04:38+07:00	AKT-RAKA	Kalau jalan basah, pelan saja.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:08:11+07:00	AKT-REZA	Aku belum berangkat, lagi cari jaket tipis.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:12:55+07:00	AKT-RAKA	Yang abu-abu masih kamu bawa kemarin?
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:17:29+07:00	AKT-REZA	Ada, tapi basah di bagian kerah.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:21:03+07:00	AKT-REZA	Kupakai yang hitam saja. Lebih ringan.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:25:37+07:00	AKT-RAKA	Boleh. Resletingnya masih berfungsi?
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:29:14+07:00	AKT-REZA	Iya. Yang rusak justru jaket abu-abu itu.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:35:46+07:00	AKT-RAKA	Oke. Aku sempat salah ingat.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:40:28+07:00	AKT-REZA	Di sini sudah rintik. Aku masuk dulu.
KONV-CTX-REZA-0704-SIANG	2026-07-04T14:45:08+07:00	AKT-RAKA	Nanti kirim kabar kalau hujannya benar-benar deras.
KONV-CTX-REZA-0704-SIANG	2026-07-04T15:12:54+07:00	AKT-REZA	Ternyata cepat lewat. Jalan cuma agak licin.
KONV-CTX-REZA-0704-SIANG	2026-07-04T15:16:19+07:00	AKT-RAKA	Bagus, masih sempat lewat sebelum gelap.
KONV-CTX-RENA-0706-SIANG	2026-07-06T13:48:21+07:00	AKT-RENA	Aku belum makan sejak pagi. Di dekat sini ada yang gampang dipesan?
KONV-CTX-RENA-0706-SIANG	2026-07-06T13:51:08+07:00	AKT-RAKA	Warung yang kemarin masih buka siang biasanya.
KONV-CTX-RENA-0706-SIANG	2026-07-06T13:54:47+07:00	AKT-RENA	Aku ingat kuahnya terlalu asin buatku.
KONV-CTX-RENA-0706-SIANG	2026-07-06T13:58:36+07:00	AKT-RAKA	Pesan yang tanpa kuah, atau cari tempat lain.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:02:09+07:00	AKT-RENA	Aku pengin nasi sama telur saja, bukan yang berat.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:06:31+07:00	AKT-RAKA	Aku lihat menunya. Ada telur dadar, sayur bisa dipisah.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:10:54+07:00	AKT-RENA	Oke, sayurnya boleh. Sambal jangan banyak.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:14:17+07:00	AKT-RAKA	Aku kirim pesan ke warungnya.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:19:43+07:00	AKT-RENA	Aku bisa bayar sendiri kalau mereka antar.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:23:12+07:00	AKT-RAKA	Boleh. Mereka bilang tunggu sekitar dua puluh menit.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:31:58+07:00	AKT-RENA	Aku ambil air minum dulu sambil nunggu.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:47:34+07:00	AKT-RENA	Makanannya sudah di depan. Ternyata sambalnya terpisah.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:51:06+07:00	AKT-RAKA	Bagus. Kalau ada sendok jangan sampai ketinggalan lagi.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:55:28+07:00	AKT-RENA	Ada dua sendok malah. Mungkin mereka ingat keluhanmu.
KONV-CTX-RENA-0706-SIANG	2026-07-06T14:59:43+07:00	AKT-RAKA	Ya sudah, makan dulu sebelum dingin.
KONV-CTX-RENA-0706-SIANG	2026-07-06T15:04:21+07:00	AKT-RENA	Telurnya masih panas. Ini lebih pas buatku.
KONV-CTX-CACA-0709-PAGI	2026-07-09T08:16:13+07:00	AKT-CACA	Aku bikin teh tapi gulanya ternyata habis.
KONV-CTX-CACA-0709-PAGI	2026-07-09T08:19:49+07:00	AKT-RAKA	Di wadah kecil mungkin masih ada sisa.
KONV-CTX-CACA-0709-PAGI	2026-07-09T08:23:08+07:00	AKT-CACA	Itu garam, hampir saja kutuang 😭
KONV-CTX-CACA-0709-PAGI	2026-07-09T08:26:37+07:00	AKT-RAKA	Jangan ditukar wadahnya lagi. Warnanya mirip.
