id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;11-50;0.0;text;;[];False;False;96d78661e3cade6c;[];gw mau tidur dulu ya
2;1;0;6.0;system;;[];False;False;52cdc72357b3eff5;[];[Pesan sistem]
3;1;51-100;30.0;text;;[];False;False;96d78661e3cade6c;[];tadi gw antri di administrasi kampus 2 jam cuma buat ngurus surat
4;1;51-100;38.0;text;;[];False;False;96d78661e3cade6c;[];laptop gw mulai lemot nih kayaknya harus install ulang atau ganti RAM
5;1;0;665.0;system;;[];False;False;52cdc72357b3eff5;[];[Pesan sistem]
6;2;101-500;1592.0;text;;[];False;False;96d78661e3cade6c;[];gw lagi galau banget nih soal masa depan. mau lanjut S2 tapi duit ga ada, mau langsung kerja tapi pengalaman masih minim. nyokap bilang terserah gw aja tapi gw tau dia pengen gw cepet kerja biar bisa bantu ekonomi keluarga. bingung banget sih, kayak semua pilihan ada plus minusnya
7;2;1-10;2255.0;text;;[];False;False;9b2d0ef516e202cd;[];AMAN
8;2;11-50;2298.0;text;;[];False;False;9b2d0ef516e202cd;[];KELAS TAMBAHAN HARI SABTU SIH
9;2;1-10;2306.0;text;;[];False;False;96d78661e3cade6c;[];gpp
10;2;1-10;2311.0;text;;[];False;False;96d78661e3cade6c;[];nah
11;2;1-10;2539.0;text;;[];False;False;9b2d0ef516e202cd;[];SABI
12;2;1-10;2542.0;text;;[];False;False;9b2d0ef516e202cd;[];BET
13;2;0;2550.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
14;2;0;2960.0;sticker/webp;;[];False;False;96d78661e3cade6c;[];[Stiker]
15;3;0;3708.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
16;3;0;3708.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
17;4;11-50;107863.0;text;;[];False;False;9b2d0ef516e202cd;[];GW LAGI DIET TAPI GAGAL MULU
18;4;0;107874.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
19;5;11-50;169125.0;text;;[];False;False;d988ab218e3c1b18;[];macet parah di jalan tol
20;5;51-100;169136.0;text;;[];False;False;d988ab218e3c1b18;[];kemarin malem gw begadang nonton bola sampe subuh terus ketiduran
21;5;11-50;169183.0;text;;[];False;False;d988ab218e3c1b18;[];bsk sore ad waktu ga
22;5;1-10;169191.0;text;;[];False;False;d988ab218e3c1b18;[];hoo
23;5;11-50;169203.0;text;;[];False;False;a62ade547e5c2e9b;[];gw lagi di warkop nih
24;5;11-50;169225.0;text;;[];False;False;a62ade547e5c2e9b;[];gw lagi di warkop nih
25;5;11-50;169261.0;text;;[];True;False;9b2d0ef516e202cd;[];NILAI KELUAR KAPAN YA?
26;5;0;169264.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
27;6;1-10;171691.0;text;;[];False;False;96d78661e3cade6c;[];ih
28;6;0;172132.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
29;6;0;172483.0;sticker/webp;;[];False;False;96d78661e3cade6c;[];[Stiker]
30;7;11-50;185761.0;text;;[];False;False;e91732674481f11d;[];dosen pembimbing susah... ditemui
31;7;1-10;185762.0;text;;[];False;False;e91732674481f11d;[];nih
32;7;1-10;185764.0;text;;[];False;False;e91732674481f11d;[];done
33;7;11-50;185770.0;text;;[];False;False;e91732674481f11d;[];warteg depan kampus enak
34;8;11-50;245652.0;text;;[];False;False;a62ade547e5c2e9b;[];gym hari ini skip,,, deh
35;8;0;246117.0;sticker/webp;;[];False;False;9b2d0ef516e202cd;[];[Stiker]
36;8;11-50;246134.0;text;;[];False;False;9b2d0ef516e202cd;[];GW LAGI BACA NOVEL BARU NIH
37;8;1-10;246693.0;text;;[];False;False;a62ade547e5c2e9b;[];kuy
