id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;1-10;0.0;text;;[];True;False;f256d12f7989cb8e;[];dimana?
2;1;0;2.0;system;;[];False;False;7bf75ec40cd54db0;[];[Pesan sistem]
3;1;51-100;3.0;text;;[];False;False;f256d12f7989cb8e;[];kosan gw bocor lagi pas hujan semalam, kasur gw basah semua parah banget
4;1;1-10;13.0;text;;['😂'];False;False;f256d12f7989cb8e;[];gaje
5;1;11-50;14.0;text;;[];False;False;f256d12f7989cb8e;[];lu udah makan belum
6;1;11-50;24.0;text;;[];False;False;f256d12f7989cb8e;[];warteg depan kampus enak
7;1;11-50;65.0;text;;[];False;False;f256d12f7989cb8e;[];gw mau ambil cuti semester
8;1;51-100;65.0;text;;[];False;False;f256d12f7989cb8e;[];gw udah bikin slides presentasi tapi kayaknya masih kurang bagus deh isinya
9;1;11-50;77.0;text;;[];False;False;f256d12f7989cb8e;[];mie ayam pak kumis juara sih
10;1;1-10;384.0;text;;[];False;False;55e15a16cba27479;[];NAH
11;2;11-50;3585.0;text;;['😆'];False;False;c6494a83ff8ead59;[];baru bangun nih msh ngantuk
12;2;1-10;4495.0;text;;[];False;False;55e15a16cba27479;[];SIAPP
13;2;11-50;4495.0;text;;[];False;True;55e15a16cba27479;[];SAKIT HATI GW DENGERNYA!
14;2;11-50;4497.0;text;;[];False;False;55e15a16cba27479;[];GW LG SIBUK BGT MINGGU INI
15;2;11-50;4498.0;text;;[];False;False;55e15a16cba27479;[];BENTAR YA GW LG DI JALAN
16;3;11-50;9220.0;text;;[];False;False;c6494a83ff8ead59;[];reuni kapan ya kita
17;3;11-50;9321.0;text;;[];False;False;c6494a83ff8ead59;[];si tu udah putus katanya
18;4;11-50;23963.0;text;;['😂'];False;False;f256d12f7989cb8e;[];gw laper banget nih
19;4;11-50;23975.0;text;;[];False;False;f256d12f7989cb8e;[];seminar tadi lama banget
20;5;11-50;25401.0;text;17.0;[];True;True;ea1bdd7e8f1ecab0;[];ada sinyal ga disitu?,,,
21;5;0;25426.0;sticker/webp;;[];False;False;29b84f6171be22f6;[];[Stiker]
22;5;11-50;25448.0;text;;[];False;False;29b84f6171be22f6;[];gw abis lari pagi... tadi...
23;5;1-10;25454.0;text;;[];True;False;29b84f6171be22f6;[];gitu?
24;5;11-50;25465.0;text;;[];False;False;29b84f6171be22f6;[];manga terbaru udah keluar loh
25;5;1-10;25466.0;text;;['😂'];False;False;f256d12f7989cb8e;[];jir
26;5;11-50;25475.0;text;;[];False;False;29b84f6171be22f6;[];series itu endingnya zonk bgt...
27;5;11-50;25483.0;text;;[];False;False;f256d12f7989cb8e;[];badminton yuk sore ini
28;5;1-10;25485.0;text;;['😂'];False;False;f256d12f7989cb8e;[];zonk
29;5;1-10;25485.0;text;;[];False;False;f256d12f7989cb8e;[];njir
30;5;1-10;25489.0;text;;['😂'];False;False;29b84f6171be22f6;[];ih
31;5;11-50;25506.0;text;;[];False;False;f256d12f7989cb8e;[];game baru udah download belum
32;5;11-50;25529.0;text;;[];False;False;f256d12f7989cb8e;[];gw lagi baca novel baru nih
33;5;11-50;25535.0;text;;[];True;False;f256d12f7989cb8e;[];masih bangun ga lu jam segini?
34;5;51-100;25550.0;text;;[];False;False;f256d12f7989cb8e;[];gw baru dapet info beasiswa buat semester depan mau coba daftar deh
35;5;11-50;25610.0;text;;[];True;False;f256d12f7989cb8e;['8d47486db4896923'];masih bangun ga lu jam segini?
36;6;1-10;28040.0;text;;[];True;False;8d47486db4896923;[];jd?
37;6;11-50;28043.0;text;;[];False;False;8d47486db4896923;[];konser itu mahal banget tiketnya
38;6;11-50;28207.0;text;;[];False;False;f256d12f7989cb8e;[];gw abis lari pagi tadi
39;6;0;28276.0;audio;;[];False;False;8d47486db4896923;[];[Voice Note]
40;6;11-50;28320.0;text;;['😂'];False;False;f256d12f7989cb8e;[];badminton yuk sore ini
41;6;11-50;28336.0;text;;['😂'];False;False;f256d12f7989cb8e;[];pertandingan bola tadi malam gila
42;7;1-10;29413.0;text;;[];False;False;8d47486db4896923;[];cape
43;7;11-50;29417.0;text;;['😹'];True;False;8d47486db4896923;[];kapan terakhir kali ketemu?
44;7;11-50;29422.0;text;;[];True;False;8d47486db4896923;[];kos lu dimana sihh tepatnya?
45;7;1-10;29439.0;text;;[];False;False;f256d12f7989cb8e;[];setuju
46;7;1-10;29450.0;text;;[];False;False;8d47486db4896923;[];males
47;7;1-10;29455.0;text;;[];False;False;f256d12f7989cb8e;[];amin
48;7;51-100;29479.0;text;;[];False;False;8d47486db4896923;[];wifi kosan gw lemot bangett jadi gw ke perpus ajaaa buat ngerjainnnn tugas
49;7;1-10;29559.0;text;;[];False;False;f256d12f7989cb8e;[];sama
50;7;11-50;29561.0;text;;[];False;False;f256d12f7989cb8e;[];gw kangen temen temen SMA
51;7;1-10;29573.0;text;;['😢'];False;False;f256d12f7989cb8e;[];trus
52;8;11-50;30738.0;text;;[];False;True;8d47486db4896923;[];keren abis presentasinya!
53;8;1-10;30741.0;text;;['💕'];False;False;8d47486db4896923;[];hmm
54;9;11-50;2091608.0;text;;[];False;False;f256d12f7989cb8e;[];game baru udah download belum
55;9;11-50;2091627.0;text;;[];False;False;f256d12f7989cb8e;[];pertandingan bola tadi malam gila
56;9;0;2091637.0;unknown;;[];False;False;f256d12f7989cb8e;[];[Media tidak dikenal]
57;9;0;2091640.0;sticker/webp;;[];False;False;f256d12f7989cb8e;[];[Stiker]
58;9;11-50;2091666.0;text;;[];True;False;f256d12f7989cb8e;[];ada sinyal ga disitu?
59;9;11-50;2092079.0;text;;[];False;False;29b84f6171be22f6;[];pertandingan bola tadi malam gila
60;9;1-10;2092090.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];fyi
61;9;11-50;2092097.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];badminton yuk sore ini
62;9;11-50;2092109.0;text;;[];True;False;ea1bdd7e8f1ecab0;[];booking duluan,,, apa langsung aja?
63;9;11-50;2092120.0;text;;[];False;False;29b84f6171be22f6;[];gym hari ini skip deh
64;9;11-50;2092130.0;text;;[];False;False;29b84f6171be22f6;[];album baru dia enak banget
65;9;11-50;2092133.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];futsal besok jadi ga
66;9;11-50;2092138.0;text;;[];False;False;29b84f6171be22f6;[];badminton yuk sore... ini
67;9;1-10;2092138.0;text;;[];True;False;ea1bdd7e8f1ecab0;[];ya?
68;9;51-100;2092166.0;text;;[];False;False;29b84f6171be22f6;[];dosen killer itu... ternyata baik banget orangnya kalo diajak ngobrol santai
69;9;1-10;2092179.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];sans
70;9;11-50;2092181.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];game baru udah download belum
71;9;0;2092181.0;sticker/webp;;[];False;False;ea1bdd7e8f1ecab0;[];[Stiker]
72;9;1-10;2092183.0;text;;[];False;False;29b84f6171be22f6;[];dih
73;9;11-50;2092193.0;text;;[];True;False;ea1bdd7e8f1ecab0;[];ada sinyal ga disitu?,,,
74;9;11-50;2092194.0;text;;[];False;False;29b84f6171be22f6;[];gw lagi baca novel baru nih
75;9;1-10;2092210.0;text;;[];True;False;ea1bdd7e8f1ecab0;[];gitu?
76;9;1-10;2092211.0;text;;[];False;False;f256d12f7989cb8e;[];kuy
77;9;11-50;2092214.0;text;;[];False;False;f256d12f7989cb8e;[];konser itu mahal banget tiketnya
78;9;1-10;2092216.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];jir
79;9;1-10;2092220.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];dih
80;9;11-50;2092226.0;text;;[];False;False;f256d12f7989cb8e;[];konser itu mahal banget tiketnya
81;9;1-10;2092239.0;text;;[];False;False;ea1bdd7e8f1ecab0;[];sans
82;9;51-100;2092243.0;text;;[];False;False;f256d12f7989cb8e;[];gw harus ganti strategi belajar sih soalnya nilai UTS kemarin jelek bgt
83;9;11-50;2092288.0;text;;[];False;False;55e15a16cba27479;[];PERTANDINGAN BOLA TADI MALAM GILA
84;9;0;2092299.0;image/jpeg;;[];False;False;f256d12f7989cb8e;[];[Foto]
85;9;0;2092315.0;image/jpeg;;[];False;False;f256d12f7989cb8e;[];[Foto]
