id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;1-10;0.0;text;;[];False;False;3d1de5d8f79c354d;[];mah
2;1;11-50;27.0;text;;[];False;True;74ee9881e1e646ca;[];gw seneng banget dapet a!
3;1;1-10;33.0;text;;[];True;False;3349130ae119924a;[];JADI?
4;1;51-100;71.0;text;;[];False;False;74ee9881e1e646ca;[];motor gw mogok di tengah jalan tadi pagi jadi gw telat masuk kelas
5;1;11-50;80.0;text;;[];False;False;74ee9881e1e646ca;[];macet parah di jalan tol
6;1;11-50;87.0;text;;[];False;False;3349130ae119924a;[];GW UDAH DI PARKIRAN NIH
7;1;1-10;94.0;text;;['💃🏽'];False;False;74ee9881e1e646ca;[];deh
8;1;51-100;114.0;text;;['🤣'];False;False;74ee9881e1e646ca;[];temen sekamar gw pindah kosan jadi sekarang gw sendirian di kamar
9;1;51-100;130.0;text;;[];False;False;74ee9881e1e646ca;[];kemarin malem gw begadang nonton bola sampe subuh terus ketiduran
10;1;11-50;165.0;text;;['🤣'];False;False;74ee9881e1e646ca;[];macet parah di jalan tol
11;1;11-50;180.0;text;;[];False;False;74ee9881e1e646ca;[];kita ketemuan dimana aja deh
12;2;11-50;11733.0;text;;[];False;False;3349130ae119924a;[];GW MAU PESEN GOFOOD DULU
13;2;11-50;12182.0;text;;[];False;False;74ee9881e1e646ca;[];porsi makan gw nambah terus
14;2;11-50;12188.0;text;;[];False;False;74ee9881e1e646ca;[];masak sendiri lebih hemat sih
15;3;11-50;13369.0;text;;[];False;False;74ee9881e1e646ca;[];kakak gw baru aja nikah
16;3;1-10;13374.0;text;;[];False;False;74ee9881e1e646ca;[];yess
17;3;11-50;13377.0;text;;[];False;False;74ee9881e1e646ca;[];duit bulanan belum dikirim
18;3;1-10;13469.0;text;;[];False;False;3349130ae119924a;[];MAGER
19;3;11-50;13615.0;text;;[];True;False;3349130ae119924a;[];KENAPA GA BALES CHAT GW?
20;3;1-10;13756.0;text;;[];False;False;74ee9881e1e646ca;[];gini
21;3;11-50;13764.0;text;;[];False;False;74ee9881e1e646ca;[];mama minta gw pulang weekend
22;3;11-50;13775.0;text;;[];False;False;3349130ae119924a;[];ADEK GW MASUK SMA TAHUN INI
23;3;11-50;13778.0;text;;[];False;False;74ee9881e1e646ca;[];duit bulanan belum dikirim
24;3;11-50;14355.0;text;;[];False;False;3349130ae119924a;[];KAKAK GW BARU AJA NIKAH
25;3;1-10;14382.0;text;;['🤣'];False;False;74ee9881e1e646ca;[];woles
26;3;11-50;14592.0;text;;[];False;False;3349130ae119924a;['74ee9881e1e646ca'];BOKAP GW LAGI DI LUAR KOTA
27;4;1-10;79917.0;text;;[];False;False;74ee9881e1e646ca;[];yess
28;4;11-50;79925.0;text;;[];False;True;74ee9881e1e646ca;[];seru banget tadi malem!
29;4;11-50;79974.0;text;;[];False;False;74ee9881e1e646ca;[];film baru di bioskop bagus ga
30;4;11-50;80067.0;text;;[];False;False;74ee9881e1e646ca;[];keluarga ngumpul lebaran nanti
31;4;1-10;80067.0;text;;[];False;True;74ee9881e1e646ca;[];astaga!
32;5;0;84336.0;image/jpeg;;[];False;False;3349130ae119924a;[];[Foto]
33;5;0;84338.0;image/jpeg;;[];False;False;3349130ae119924a;[];[Foto]
34;5;0;84338.0;image/jpeg;;[];False;False;3349130ae119924a;[];[Foto]
35;5;11-50;84364.0;text;;[];False;False;3349130ae119924a;[];KOPI SUSU YG BIASA YA
36;5;1-10;84378.0;text;;[];False;False;3349130ae119924a;[];AYOK
37;5;11-50;84436.0;text;;['🙄'];False;False;74ee9881e1e646ca;[];gw mau pesen gofood dulu
38;5;0;84787.0;video/mp4;;[];False;False;3349130ae119924a;[];[Video]
39;5;0;84791.0;video/mp4;;[];False;False;3349130ae119924a;[];[Video]
40;5;11-50;84794.0;text;;[];False;False;3349130ae119924a;[];GW MAU NYOBA RESTORAN BARU
41;5;1-10;84797.0;text;;[];False;False;3349130ae119924a;[];WOY
42;5;11-50;85632.0;text;;['🤣'];False;False;74ee9881e1e646ca;[];nongkrong yuk di kafe biasa
43;5;11-50;86079.0;text;;[];False;False;3349130ae119924a;[];GW MAU NYOBA RESTORAN BARU
44;5;1-10;86084.0;text;;['😏'];False;False;3349130ae119924a;[];LOL
45;5;1-10;86098.0;text;;[];False;False;3349130ae119924a;[];GASS
46;5;11-50;86108.0;text;;[];False;False;3349130ae119924a;[];MASAK SENDIRI LEBIH HEMAT SIH
47;5;1-10;86128.0;text;;[];False;False;3349130ae119924a;[];FIX
48;5;1-10;87020.0;text;;['🤣'];False;False;74ee9881e1e646ca;[];cuy
49;6;0;336841.0;image/jpeg;;[];False;False;74ee9881e1e646ca;[];[Foto]
50;6;0;336843.0;image/jpeg;;[];False;False;74ee9881e1e646ca;[];[Foto]
