id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;613;1-10;0.0;text;;[];False;False;08e9a2878baab98f;[];gpp
2;613;101-500;51.0;text;;[];False;False;f7d815099c87c491;[];gw lagi galau banget nih soal masa depan. mau lanjut s2 tapi duit ga ada, mau langsung kerja tapi pengalaman masih minim. nyokap bilang terserah gw aja tapi gw tau dia pengen gw cepet kerja biar bisa bantu ekonomi keluarga. bingung banget sih, kayak semua pilihan ada plus minusnya
3;613;11-50;75.0;text;;[];False;False;08e9a2878baab98f;[];kelas tambahan hari sabtu sih
4;613;1-10;85.0;text;;[];False;False;f7d815099c87c491;[];aman
5;613;11-50;91.0;text;;['👌🏽'];False;False;f7d815099c87c491;[];gw mau ambil cuti semester
6;613;11-50;199.0;text;;[];True;False;466c050a957ef632;[];ADA YANG PUNYA CATETAN?
7;613;11-50;311.0;text;;[];False;False;f7d815099c87c491;[];dosen pembimbing susah ditemui
8;613;51-100;320.0;text;;[];False;False;f7d815099c87c491;[];gw udah bikin slides presentasi tapi kayaknya masih kurang bagus deh isinya
9;613;11-50;425.0;text;;[];False;False;466c050a957ef632;[];GW BARU AJA DARI KAMPUS
10;613;11-50;437.0;text;;[];True;False;466c050a957ef632;[];ADA YANG PUNYA CATETAN?
11;613;1-10;522.0;text;;[];True;False;f7d815099c87c491;[];bener?
12;613;11-50;524.0;text;;[];False;False;f7d815099c87c491;[];sidang minggu depan doain ya
13;613;11-50;613.0;text;;[];False;False;466c050a957ef632;[];SEMINAR TADI LAMA BANGET
14;613;0;704.0;image/jpeg;;[];False;False;f7d815099c87c491;[];[Foto]
15;613;0;3507.0;system;;[];False;False;b9cca88b868cd313;[];[Pesan sistem]
16;614;11-50;27967.0;text;;[];True;False;466c050a957ef632;[];BAYAR BERAPA SIH TADI?
17;614;1-10;28110.0;text;16.0;[];True;False;08e9a2878baab98f;[];masa?
18;614;11-50;28397.0;text;;[];False;False;f150bd42b95d077d;[];nongkrong yuk di kafe biasa
