id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;0;0.0;video/mp4;;[];False;False;1b6e1683e6c60c62;[];[Video]
2;1;0;3.0;image/jpeg;;[];False;False;1b6e1683e6c60c62;[];[Foto]
3;1;0;3.0;system;;[];False;False;4217733a9c4ce575;[];[Pesan sistem]
4;1;11-50;28.0;text;;[];False;False;1b6e1683e6c60c62;[];tadi gw makan nasi padang
5;2;51-100;38175.0;text;;[];False;False;ea7b2d8e90ea0815;[];TADI GW ANTRI DI ADMINISTRASI KAMPUS 2 JAM CUMA BUAT NGURUS SURAT
6;2;0;38702.0;system;;[];False;False;1b6e1683e6c60c62;[];[Pesan sistem]
7;2;51-100;39020.0;text;;[];True;False;6c28a42b40a50545;[];lu percaya ga sih sm berita yg lg viral di twitter tu?
8;2;11-50;39038.0;text;;[];False;False;ea7b2d8e90ea0815;[];GW LAGI DI ATM SEBENTAR
9;2;11-50;39091.0;text;;[];False;False;6c28a42b40a50545;[];hujan deres ga bawa payung
10;2;11-50;39192.0;text;;[];False;False;6c28a42b40a50545;[];cuaca hari ni panas bgt
11;2;11-50;39309.0;text;;[];False;False;ea7b2d8e90ea0815;[];GW LAGI DI ATM SEBENTAR
12;2;11-50;39419.0;text;;[];False;False;6c28a42b40a50545;[];internet mati lg di kosan
13;2;0;39446.0;image/jpeg;;[];False;False;6c28a42b40a50545;[];[Foto]
14;2;51-100;39485.0;text;;[];False;False;ea7b2d8e90ea0815;[];GW LAGI DENGERIN PODCAST TENTANG PSIKOLOGI, LUMAYAN BUAT NAMBAH WAWASAN
15;2;11-50;40509.0;text;;[];False;False;a47708347d0b27bc;[];internet mati lagi di,,, kosan
16;2;1-10;40544.0;text;;[];False;False;eaeec6dd1b468098;[];okk
17;2;1-10;40551.0;text;;[];False;False;eaeec6dd1b468098;[];yoii
18;2;1-10;40553.0;text;;[];False;False;eaeec6dd1b468098;[];oh
19;2;11-50;40562.0;text;;['😂'];False;False;eaeec6dd1b468098;[];bentar ya gw... lg di... jalan
20;2;0;40611.0;sticker/webp;;[];False;False;a47708347d0b27bc;[];[Stiker]
21;2;0;40677.0;sticker/webp;;[];False;False;eaeec6dd1b468098;[];[Stiker]
22;3;0;47717.0;image/jpeg;;[];False;False;1cb677e6a1e10f59;[];[Foto]
23;3;11-50;47768.0;text;;[];False;False;1cb677e6a1e10f59;[];ketemuan di mall jam 3 ya
24;3;51-100;48087.0;text;;[];False;False;ea7b2d8e90ea0815;[];TEMEN SEKAMAR GW PINDAH KOSAN JADI SEKARANG GW SENDIRIAN DI KAMAR
25;3;11-50;48124.0;text;;[];False;False;1cb677e6a1e10f59;[];ketemuann di mall jam 3 ya
26;3;11-50;48142.0;text;;[];False;False;1cb677e6a1e10f59;[];ketemuan di mall jam 3 ya
27;3;11-50;50441.0;text;;[];False;False;c1b9781b103dd0c2;[];macet parah di jalan tol!!!
28;4;0;53355.0;sticker/webp;;[];False;False;ea7b2d8e90ea0815;[];[Stiker]
29;4;11-50;54849.0;text;;[];False;False;f2d5c35c1a075f43;[];Macet parah di jalan tol.
30;4;0;56108.0;sticker/webp;;[];False;False;eaeec6dd1b468098;[];[Stiker]
31;4;0;56566.0;sticker/webp;;[];False;False;a47708347d0b27bc;[];[Stiker]
32;5;0;63776.0;image/jpeg;;[];False;False;5b876bf3df0e6db9;[];[Foto]
33;5;11-50;64432.0;text;;[];True;False;0a319bf525c470c4;[];bayar berapa sih tadi?
34;5;1-10;64997.0;text;;[];False;False;ccb525d3bcb668f1;[];woy
35;5;0;65040.0;sticker/webp;;[];False;False;ccb525d3bcb668f1;[];[Stiker]
36;5;11-50;65042.0;text;;[];False;False;0a319bf525c470c4;[];masak sendiri lebih hemat sih
37;5;11-50;66130.0;image/jpeg;;[];False;False;fc41cad895b1a67f;[];[Foto]
38;5;11-50;66149.0;image/jpeg;;[];False;False;fc41cad895b1a67f;[];[Foto]
39;5;11-50;66664.0;text;;[];False;False;8967f665c3c0a467;[];porsi makan gw nambah terus
40;5;1-10;66675.0;text;;[];False;False;5ea65d699bdc682d;[];WOY
41;5;51-100;66752.0;text;;[];False;False;fc41cad895b1a67f;[];weekend ini gw mau staycation aja di kosan binge watching series baru
42;5;11-50;68674.0;text;;[];False;False;1cb677e6a1e10f59;['fc41cad895b1a67f'];gw mauuu pesenn gofoodddd dulu
43;5;11-50;68690.0;text;;[];False;False;fc41cad895b1a67f;[];bakso malang itu buka ga ya
44;5;11-50;68773.0;text;;[];False;False;1cb677e6a1e10f59;[];sarapan dulu baruuuu mikir
45;5;1-10;68828.0;text;;[];True;False;fc41cad895b1a67f;[];masa?
46;5;11-50;68966.0;text;;[];False;False;24076a60ff88f233;[];gw lg diet tp gagal mulu
47;5;0;69315.0;sticker/webp;;[];False;False;1cb677e6a1e10f59;[];[Stiker]
48;5;11-50;69849.0;text;;[];False;False;fc41cad895b1a67f;[];bakso malang itu buka ga ya
49;5;1-10;69851.0;text;;[];False;False;fc41cad895b1a67f;[];bro
50;5;51-100;69872.0;text;;[];False;False;fc41cad895b1a67f;[];weekend ini gw mau staycation aja di kosan binge watching series baru
