id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;553;1-10;0.0;text;;[];False;False;b8d65df9eb301c5b;[];woles
2;553;11-50;29.0;text;;[];False;False;e10c0bf50b1fef3d;[];adek gw masuk sma tahun ini
3;553;11-50;31.0;text;;[];False;False;e10c0bf50b1fef3d;[];duit bulanan belum dikirim
4;553;11-50;35.0;text;;[];False;False;e10c0bf50b1fef3d;[];gw baru aja ketemu mantan
5;553;11-50;53.0;text;;[];False;False;9ba16f18e218a23a;[];BOKAP GW LAGI DI LUAR KOTA
6;553;11-50;61.0;text;;[];False;False;e10c0bf50b1fef3d;[];nyokap nanya kapan lulus
7;553;1-10;63.0;text;;[];False;False;e10c0bf50b1fef3d;[];mager
8;553;11-50;64.0;text;;[];False;False;e10c0bf50b1fef3d;[];gw baru aja ketemu mantan
9;553;11-50;68.0;text;;[];False;False;9ba16f18e218a23a;[];PLAYLIST LO YANG MANA SIH
10;553;11-50;89.0;text;;[];False;False;199d76d23ca41f69;[];film baru di bioskop bagus ga
11;553;11-50;246.0;text;;[];False;False;e10c0bf50b1fef3d;[];gw baru aja ketemu mantan
12;553;11-50;317.0;text;;[];False;False;199d76d23ca41f69;[];kakak gw baru aja nikah
13;553;1-10;320.0;text;;[];False;False;199d76d23ca41f69;[];mager
14;553;11-50;332.0;text;;['😂'];False;False;a80b4ee092775d71;[];duit bulanan belum dikirim,,,
15;553;1-10;339.0;text;;[];False;False;e10c0bf50b1fef3d;[];gila
16;553;1-10;343.0;text;;[];False;False;13cf7b9b96c503ea;[];noted
17;553;11-50;347.0;text;;[];True;False;4ff16bb43c93fe96;[];itu tempatnya jauh ga?
18;553;11-50;352.0;text;;[];False;False;13cf7b9b96c503ea;[];film baru di bioskop bagus ga
19;553;1-10;352.0;text;;[];False;False;13cf7b9b96c503ea;[];nice
20;553;11-50;354.0;text;;[];False;False;13cf7b9b96c503ea;[];gw baru aja ketemu mantan
21;553;1-10;371.0;text;;[];False;False;9ed37bb5c482770c;[];gila!!
22;553;11-50;373.0;text;;[];False;False;4ff16bb43c93fe96;[];gw baru aja ketemu mantan
23;553;11-50;379.0;text;;[];False;False;9ed37bb5c482770c;[];playlist lo yang mana sih!!
24;553;11-50;419.0;text;12.0;[];False;False;f38aa445d249989e;[];Duit bulanan belum dikirim.
