id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;11-50;0.0;text;;[];False;False;f290d8bcd816f178;[];gw lagi diet tapi gagal mulu
2;1;0;18418688.0;system;;[];False;False;f290d8bcd816f178;[];[Pesan sistem]
3;1;101-500;18418704.0;text;;['😊'];False;True;f290d8bcd816f178;[];gila sih guys tadi pas gw lagi di jalan tiba tiba motor gw diserempet sama mobil yang belok tanpa sein! untung gw ga jatoh tapi spion gw patah dan baret di bodi motor. orangnya langsung kabur lagi ga tanggung jawab! sumpah kesel banget gw sampe sekarang masih gemetaran!
4;1;11-50;18418723.0;text;;[];False;False;f290d8bcd816f178;[];es teh manis satu ya bang
5;1;1-10;18418730.0;text;;['🙋🏻\u200d♀️'];False;False;f290d8bcd816f178;[];bro
6;1;1-10;18418817.0;text;;['😁'];False;False;0223d78abd7ebee1;[];sip
7;1;11-50;18419336.0;text;;[];True;False;49de439270d58729;[];BAWA MOTOR APA NAIK APA?
8;1;11-50;18419428.0;text;;[];False;False;e8da5f2de2e02124;[];indomie telor udah cukup kok
9;1;51-100;18419460.0;text;;[];True;False;e8da5f2de2e02124;[];ad yg tau knp kantin kampus tutup lebih awal hari ni ga sih?
10;1;11-50;18419475.0;text;;[];False;False;e8da5f2de2e02124;[];masak sendiri lebih hemat sih
11;1;11-50;18424036.0;text;;['😆'];False;False;a992037b992facc8;[];nongkrong yuk di kafe biasa
12;2;51-100;18819770.0;text;;[];True;False;6173f0959e6d0794;[];ada yang tau kenapa kantin kampus... tutup lebih awal hari... ini ga sih?
13;2;1-10;18819946.0;text;;[];False;False;5c148946aab1abf9;[];woy
14;2;11-50;18819953.0;text;;[];True;False;5c148946aab1abf9;[];itu benerannnn apaaa hoax?
15;2;11-50;18819966.0;text;;[];True;False;6173f0959e6d0794;[];itu beneran apa hoax?
16;2;51-100;18819990.0;text;;['🤣'];False;False;6173f0959e6d0794;[];dompet gw ilang kemarin di angkot... tapi alhamdulillah ada yang nemuin
17;2;11-50;18820110.0;text;;[];False;False;e9714e4d540c07f6;[];gw mau pesen gofood dulu!!
18;2;11-50;18820114.0;text;;[];False;False;f290d8bcd816f178;[];porsi makan gw nambah terus
19;2;11-50;18820301.0;text;;[];False;False;f17d79613d4dedb1;[];Kopi susu yg biasa ya.
20;2;11-50;18820305.0;text;;[];False;False;f17d79613d4dedb1;[];Indomie telor udah cukup kok.
21;2;11-50;18820367.0;text;;[];False;True;f17d79613d4dedb1;[];enak banget makanannya!
22;2;51-100;18821710.0;text;;[];False;False;f290d8bcd816f178;[];dompet gw ilang kemarin di angkot tapi alhamdulillah ada yang nemuin
23;2;11-50;18821832.0;text;;[];False;False;cf5331f2e38c79a7;[];bakso malang tu buka ga ya
24;2;1-10;18821991.0;text;;['👏🏻'];False;False;6173f0959e6d0794;[];gass
