id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;1-10;0.0;text;;[];False;False;3a5ec3aaacc17da3;[];ywd
2;1;0;3.0;system;;[];False;False;3a5ec3aaacc17da3;[];[Pesan sistem]
3;2;0;349.0;sticker/webp;;[];False;False;15b8474353829a27;[];[Stiker]
4;2;0;371.0;sticker/webp;;[];False;False;3a5ec3aaacc17da3;[];[Stiker]
5;3;0;608526.0;video/mp4;;[];False;False;38e1de5510893eba;[];[Video]
6;3;11-50;1214686.0;text;;[];False;False;3a5ec3aaacc17da3;[];pertandingan bola tadi malam gila
7;3;11-50;1214712.0;text;;[];False;False;3a5ec3aaacc17da3;[];series itu endingnya zonk bgt
8;3;11-50;1214723.0;text;;[];False;False;3a5ec3aaacc17da3;[];album baru dia enak banget
9;3;11-50;1214790.0;text;;[];False;False;38e1de5510893eba;[];PODCAST YG LU REKOMEN MANA
10;3;11-50;1214810.0;text;;[];True;False;3a5ec3aaacc17da3;[];booking duluan apa langsung aja?
11;3;1-10;1214825.0;text;;[];False;False;38e1de5510893eba;[];SANS
12;3;11-50;1214830.0;text;;[];False;False;38e1de5510893eba;[];PODCAST YG LU REKOMEN MANA
13;3;1-10;1214831.0;text;;[];False;False;3a5ec3aaacc17da3;[];hoki
14;3;0;1214850.0;sticker/webp;;[];False;False;3a5ec3aaacc17da3;[];[Stiker]
15;3;1-10;1214925.0;text;;[];False;False;15b8474353829a27;[];zonk
16;3;0;1214985.0;sticker/webp;;[];False;False;15b8474353829a27;[];[Stiker]
17;3;0;1269005.0;audio;;[];False;False;15b8474353829a27;[];[Voice Note]
18;4;11-50;1790891.0;text;;[];False;False;38e1de5510893eba;[];GW LAGI DI WARKOP NIH
19;4;1-10;1792645.0;text;;[];False;False;15b8474353829a27;[];emm
20;5;1-10;1809897.0;text;;[];False;False;15b8474353829a27;[];jir
21;5;1-10;1809959.0;text;;[];False;False;15b8474353829a27;[];oot
22;5;11-50;1809960.0;text;;[];False;False;15b8474353829a27;[];series itu endingnya zonk bgt
23;5;1-10;1809964.0;text;;[];False;False;15b8474353829a27;[];oot
24;5;11-50;1809975.0;text;;[];False;False;15b8474353829a27;[];gym hari ini skip deh
25;5;11-50;1809981.0;text;;[];False;False;15b8474353829a27;[];pertandingan bola tadi malam gila
26;5;11-50;1809982.0;text;;[];False;False;15b8474353829a27;[];series itu endingnya zonk bgt
27;5;1-10;1809995.0;text;;[];False;False;15b8474353829a27;[];ih
28;5;0;1810171.0;sticker/webp;;[];False;False;15b8474353829a27;[];[Stiker]
29;5;0;1810177.0;sticker/webp;;[];False;False;15b8474353829a27;[];[Stiker]
30;5;11-50;1810745.0;text;;[];False;False;3a5ec3aaacc17da3;[];futsal besok jadi ga
31;5;1-10;1810903.0;text;;[];False;False;15b8474353829a27;[];kuy
32;5;11-50;1810905.0;text;;[];False;False;15b8474353829a27;[];game baru udah download belum
33;6;11-50;2342477.0;text;;[];False;False;38e1de5510893eba;[];PERPUS TUTUP JAM BERAPA YA
34;6;1-10;2342495.0;text;;['🥺'];True;False;3a5ec3aaacc17da3;[];apa?
35;6;1-10;2342501.0;text;;[];False;False;38e1de5510893eba;[];GAS
36;6;1-10;2342503.0;text;;[];False;False;38e1de5510893eba;[];IYA
37;6;11-50;2342509.0;text;;[];False;False;38e1de5510893eba;[];PERPUS TUTUP JAM BERAPA YA
38;6;11-50;2342511.0;text;;[];False;False;3a5ec3aaacc17da3;[];presentasi gw amburadul
39;6;1-10;2342515.0;text;;[];False;False;38e1de5510893eba;[];OKE
40;6;1-10;2342533.0;text;;[];False;False;3a5ec3aaacc17da3;[];hehe
41;6;1-10;2342641.0;text;;[];False;False;3a5ec3aaacc17da3;[];gas
42;6;11-50;2342652.0;text;;[];False;False;3a5ec3aaacc17da3;[];IPK gw turun semester ini
43;6;11-50;2342656.0;text;;[];False;False;3a5ec3aaacc17da3;[];lab komputer penuh terus
44;6;51-100;2342665.0;text;;[];False;False;3a5ec3aaacc17da3;[];nyokap gw nelfon tadi nanyain kapan pulang, gw bilang aja abis ujian
45;6;11-50;2342690.0;text;;[];False;False;3a5ec3aaacc17da3;[];gw skip kelas hari ini
46;6;11-50;2342699.0;text;;['🤣'];True;False;3a5ec3aaacc17da3;[];siapa yang mau ikut?
47;6;1-10;2342725.0;text;;[];False;False;3a5ec3aaacc17da3;[];oke
48;6;11-50;2342733.0;text;;[];False;False;3a5ec3aaacc17da3;[];IPK gw turun semester ini
49;6;1-10;2342735.0;text;;[];False;False;3a5ec3aaacc17da3;[];dah
50;6;1-10;2342736.0;text;;[];False;False;38e1de5510893eba;[];HEHE
51;6;1-10;2342740.0;text;;[];False;False;38e1de5510893eba;[];DAH
52;6;1-10;2342740.0;text;;[];False;False;3a5ec3aaacc17da3;[];ok
53;6;1-10;2342743.0;text;;[];False;False;3a5ec3aaacc17da3;[];yoi
54;6;1-10;2342747.0;text;;['🤣'];False;False;3a5ec3aaacc17da3;[];gas
55;6;11-50;2342749.0;text;;[];False;False;38e1de5510893eba;[];PERPUS TUTUP JAM BERAPA YA
56;6;11-50;2342750.0;text;;[];False;False;3a5ec3aaacc17da3;[];lab komputer penuh terus
57;6;11-50;2342756.0;text;;[];False;False;38e1de5510893eba;[];GW BELOM MULAI TUGAS
58;6;1-10;2342758.0;text;;[];False;False;3a5ec3aaacc17da3;[];yoi
59;6;11-50;2342763.0;text;;[];False;False;3a5ec3aaacc17da3;[];gw lg ngerjain tugas nih
60;6;11-50;2342771.0;text;;[];False;False;38e1de5510893eba;[];DOSEN GW GALAK BANGET SIH
61;6;11-50;2342783.0;text;;[];False;False;3a5ec3aaacc17da3;[];deadline besok pagi bro
62;6;11-50;2342784.0;text;;[];False;False;3a5ec3aaacc17da3;[];eh tadi kelas seru banget
63;6;11-50;2342795.0;text;;[];False;False;3a5ec3aaacc17da3;[];gw lg ngerjain tugas nih
64;6;11-50;2342808.0;text;;[];False;False;3a5ec3aaacc17da3;[];gw belom mulai tugas
65;6;11-50;2342818.0;text;;[];False;False;3a5ec3aaacc17da3;[];deadline besok pagi bro
66;6;1-10;2342833.0;text;;[];False;False;38e1de5510893eba;[];OTW
67;6;11-50;2342836.0;text;;[];False;False;38e1de5510893eba;[];DOSEN GW GALAK BANGET SIH
68;7;11-50;2348095.0;text;;[];False;False;15b8474353829a27;[];gw baru aja ketemu mantan
69;7;1-10;2348115.0;text;;[];False;False;15b8474353829a27;[];woles
70;7;1-10;2348117.0;text;;[];False;False;15b8474353829a27;[];yess
