id;conversation_id;num_characters;relative_time_seconds;message_type;responds_to_id;array_emojis;interrogative;exclamatory;sender_hash;mentioned_phones_hash;message_content
1;1;0;0.0;system;;[];False;False;6e2856e10e3954b5;[];[Pesan sistem]
2;1;1-10;6.0;text;;['🇯🇵', '🎌'];False;False;6e2856e10e3954b5;[];gassss
3;1;1-10;12.0;text;;['🇯🇵', '🎌'];False;False;6e2856e10e3954b5;[];seep
4;2;1-10;2200.0;text;;[];False;False;6e2856e10e3954b5;[];bro
5;2;0;3787.0;sticker/webp;;[];False;False;bc6ad82c0236b331;[];[Stiker]
6;3;11-50;9078.0;text;;[];False;False;bc6ad82c0236b331;[];deadline besok pagi bro
7;3;0;9085.0;sticker/webp;;[];False;False;bc6ad82c0236b331;[];[Stiker]
8;4;51-100;547952.0;text;;[];True;False;6e2856e10e3954b5;[];eh lu udah dapet info jadwal ujian akhir semester belum dari prodi?
9;4;11-50;551232.0;text;;[];False;False;bc6ad82c0236b331;[];gw belom mulai tugas
10;4;11-50;551239.0;text;;[];False;False;bc6ad82c0236b331;[];ipk gw turun semester ini
11;4;1-10;821010.0;image/jpeg;;[];False;False;bc6ad82c0236b331;[];[Foto]
12;5;1-10;1305284.0;image/jpeg;;['😎'];False;False;6e2856e10e3954b5;[];[Foto]
13;5;11-50;1305369.0;text;;[];True;False;6e2856e10e3954b5;[];jadi ketemuan ga hari ini?
14;5;11-50;1305484.0;text;;[];False;False;bc6ad82c0236b331;[];ipk gw turun semester ini
15;5;0;1305493.0;sticker/webp;;[];False;False;bc6ad82c0236b331;[];[Stiker]
16;5;51-100;1305585.0;text;;[];False;False;bc6ad82c0236b331;[];eh besok kita jadi ketemuan di kafe deket stasiun kan ya jam 2 siang
17;5;101-500;1306356.0;text;;['🥲'];False;False;6e2856e10e3954b5;[];jadi ceritanya kemarin gw ke perpustakaan pusat buat nyari bahan referensi skripsi, ternyata bukunya udah dipinjem semua sama anak angkatan sebelah. akhirnya gw cuma bisa fotokopi dari temen yang kebetulan punya. lumayan lah daripada ga dapet sama sekali, tinggal di rangkum aja sisanya
18;5;11-50;1306392.0;text;;[];False;False;bc6ad82c0236b331;[];tadi absen ga sih kamu
19;5;1-10;1306403.0;text;;['😅'];False;False;bc6ad82c0236b331;[];siap
20;5;51-100;1306408.0;text;;[];False;False;6e2856e10e3954b5;[];nyokap gw nelfon tadi nanyain kapan pulang, gw bilang aja abis ujian
21;5;51-100;1306446.0;text;;[];False;False;6e2856e10e3954b5;[];tadi gw ketemu dosen pembimbing dan dia minta revisi lagi untuk bab 3
22;5;1-10;1306462.0;text;;['😂'];False;False;bc6ad82c0236b331;[];yoi
23;5;11-50;1306473.0;text;;[];False;False;bc6ad82c0236b331;[];lab komputer penuh terus
24;5;1-10;1306480.0;text;;[];True;False;bc6ad82c0236b331;[];siapa?
25;5;11-50;1306480.0;text;;[];False;False;6e2856e10e3954b5;[];deadline besok pagi bro
26;6;101-500;1465056.0;text;;[];False;False;bc6ad82c0236b331;[];gw baru aja beres beresin kosan dan nemu barang barang lama dari jaman sma. ada foto kelas, surat dari mantan, sama buku diary yang isinya cringe banget kalo dibaca sekarang. jadi nostalgia sendiri inget masa masa dulu yang lebih sederhana. kadang kangen juga sih jadi anak sma lagi tanpa mikirin skripsi
27;6;11-50;1465074.0;text;;[];False;False;bc6ad82c0236b331;[];gw lagi di warkop nih
28;6;51-100;1465098.0;text;;[];False;False;bc6ad82c0236b331;[];gw lagi nyoba masak rendang resep nyokap tapi kayaknya gagal total deh
29;7;51-100;1567782.0;text;;['😑'];False;False;6e2856e10e3954b5;[];kemarin gw ke toko buku beli novel baru sama buku referensi buat skripsi
30;7;51-100;1567886.0;text;;['😂'];False;False;bc6ad82c0236b331;[];kosan gw bocor lagi pas hujan semalam, kasur gw basah semua parah banget
31;8;11-50;2012448.0;text;;[];False;False;bc6ad82c0236b331;[];eh denger gosip belum
32;8;51-100;2012484.0;text;;[];False;False;bc6ad82c0236b331;[];gw pengen banget liburan ke pantai tapi duit lagi tipis banget sekarang
33;8;51-100;2012493.0;text;;[];False;False;bc6ad82c0236b331;[];lu harus coba kedai kopi baru di jalan belakang kampus, enak banget
34;8;11-50;2012505.0;text;;[];False;False;bc6ad82c0236b331;[];eh denger gosip belum
35;8;51-100;2012516.0;text;;[];False;False;bc6ad82c0236b331;[];lu harus coba kedai kopi baru di jalan belakang kampus, enak banget
36;8;11-50;2012533.0;text;;[];False;False;bc6ad82c0236b331;[];reuni kapan ya kita
37;8;0;2012540.0;sticker/webp;;[];False;False;bc6ad82c0236b331;[];[Stiker]
38;8;11-50;2012553.0;text;;[];False;False;6e2856e10e3954b5;[];reuni kapan ya kita
39;8;51-100;2012590.0;text;;[];True;False;6e2856e10e3954b5;[];lu pernah coba belajar bareng di perpus kota ga, enak ga disana?
40;8;0;2012591.0;sticker/webp;;[];False;False;6e2856e10e3954b5;[];[Stiker]
41;8;51-100;2012638.0;text;;[];True;False;6e2856e10e3954b5;[];lu pernah coba belajar bareng di perpus kota ga, enak ga disana?
42;8;51-100;2018583.0;text;;[];False;False;bc6ad82c0236b331;[];lu harus coba kedai kopi baru di jalan belakang kampus, enak banget
43;8;11-50;2018603.0;text;;[];False;False;bc6ad82c0236b331;[];gw berantem sama si anu
44;8;11-50;2018611.0;text;;['😂'];False;False;bc6ad82c0236b331;[];reuni kapan ya kita
45;8;11-50;2018620.0;text;;[];False;False;bc6ad82c0236b331;[];temen gw sakit masuk rs
46;8;51-100;2018686.0;text;;[];False;False;bc6ad82c0236b331;[];hari ini gw ada rapat organisasi sampe sore jadi ga bisa ikut nongkrong
47;8;51-100;2018698.0;text;;[];False;False;bc6ad82c0236b331;[];hari ini gw ada rapat organisasi sampe sore jadi ga bisa ikut nongkrong
48;8;11-50;2018725.0;text;;[];False;False;bc6ad82c0236b331;[];jangan bilang siapa siapa ya
49;8;51-100;2030620.0;text;;[];True;False;bc6ad82c0236b331;[];lu pernah coba belajar bareng di perpus kota ga, enak ga disana?
50;9;0;2160554.0;sticker/webp;;[];False;False;bc6ad82c0236b331;[];[Stiker]
51;9;11-50;2161062.0;text;;[];False;False;6e2856e10e3954b5;[];porsi makan gw nambah terus
52;9;11-50;2161084.0;text;;[];False;False;6e2856e10e3954b5;[];gw mau nyoba restoran baru
53;9;0;2163712.0;image/jpeg;;[];False;False;bc6ad82c0236b331;[];[Foto]
54;9;0;2163735.0;video/mp4;;[];False;False;bc6ad82c0236b331;[];[Video]
55;9;0;2165040.0;audio;;[];False;False;bc6ad82c0236b331;[];[Voice Note]
56;9;1-10;2348010.0;text;;[];False;False;bc6ad82c0236b331;[];yep
